timestamp;value
2025-09-01T10:00:00;4,932571952264669
2025-09-01T10:00:01;4,9447714978085395
2025-09-01T10:00:02;4.888
01/09/2025 10:00:03;4,9230018623498975
2025-09-01T10:00:04;4,858166618865602
2025-09-01T10:00:05;5,075262317944421
2025-09-01T10:00:06;4.856
2025-09-01T10:00:07;4,897182120113564
2025-09-01T10:00:08;4,975217284176855
2025-09-01T10:00:09;5,0178766437736
2025-09-01T10:00:10;4.936
2025-09-01T10:00:11;4.962
2025-09-01T10:00:12;5,023711140415904
2025-09-01T10:00:13;  4,977970386154623  
01/09/2025 10:00:14;4,989254381753979
2025-09-01T10:00:15;5,438330770003849
2025-09-01T10:00:16;5.006
2025-09-01T10:00:17;NA
2025-09-01T10:00:18;4,91899000068867
2025-09-01T10:00:19;4,972186066343713
2025-09-01T10:00:20;4,959220986907515
2025-09-01T10:00:21;4,9809318478716795
2025-09-01T10:00:22;4,872602606795935
2025-09-01T10:00:23;4,942836258367869
2025-09-01T10:00:24;NA
2025-09-01T10:00:25;4.884
2025-09-01T10:00:26;4,921512317837279
2025-09-01T10:00:27;4,929722063742647
2025-09-01T10:00:28;  4,962608590673107  
2025-09-01T10:00:29;4,9769597625430935
2025-09-01T10:00:30;4,981973384879519
2025-09-01T10:00:31;4,9748117818245685
2025-09-01T10:00:32;4,893600017968131
2025-09-01T10:00:33;4,99495994587586
2025-09-01T10:00:34;NA
2025-09-01T10:00:35;5.045
2025-09-01T10:00:36;4,984403392746898
2025-09-01T10:00:37;  4,96785721849432  
2025-09-01T10:00:38;4,975531555400125
2025-09-01T10:00:39;5,056412725308551
2025-09-01T10:00:40;NA
2025-09-01T10:00:41;5,041731627080761
2025-09-01T10:00:42;4.975
2025-09-01T10:00:43;5.128
2025-09-01T10:00:44;5.074
2025-09-01T10:00:45;4,89353128373413
2025-09-01T10:00:46;5.020
2025-09-01T10:00:47;NA
2025-09-01T10:00:48;5,037254085090485
2025-09-01T10:00:49;4,908620032651965
2025-09-01T10:00:50;4.954
2025-09-01T10:00:51;4,9604635001883075
2025-09-01T10:00:52;4.940
2025-09-01T10:00:53;4.910
2025-09-01T10:00:54;4.996
2025-09-01T10:00:55;  4,948797651019453  
01/09/2025 10:00:56;4.905
2025-09-01T10:00:57;4.891
2025-09-01T10:00:58;4.931
2025-09-01T10:00:59;4.931
2025-09-01T10:01:00;  4,85151854692952  
2025-09-01T10:01:01;4,916066078956954
2025-09-01T10:01:02;5,007441658630227
2025-09-01T10:01:03;4.899
2025-09-01T10:01:04;5,55168817374362
01/09/2025 10:01:05;5,005727031973558
2025-09-01T10:01:06;5,018352483602093
2025-09-01T10:01:07;5,016577763988497
2025-09-01T10:01:08;4.989
2025-09-01T10:01:09;4,964773260999344
2025-09-01T10:01:10;5,12103647273367
2025-09-01T10:01:11;NA
2025-09-01T10:01:12;4,889491076630422
2025-09-01T10:01:13;5,085671541071581
2025-09-01T10:01:14;5.009
2025-09-01T10:01:15;4.981
2025-09-01T10:01:16;4.944
2025-09-01T10:01:17;5,000450325041715
2025-09-01T10:01:18;5,069291734174383
2025-09-01T10:01:19;4.951
2025-09-01T10:01:20;5.008
2025-09-01T10:01:21;4,894467073517569
2025-09-01T10:01:22;4,929705767249133
2025-09-01T10:01:23;  4.937  
2025-09-01T10:01:24;5,010595176987713
2025-09-01T10:01:25;NA
2025-09-01T10:01:26;  5.021  
2025-09-01T10:01:27;4,956735777570034
2025-09-01T10:01:28;4,960805299654299
2025-09-01T10:01:29;4.991
2025-09-01T10:01:30;4,960890424498506
2025-09-01T10:01:31;4,931874437779202
2025-09-01T10:01:32;4,992433079486697
2025-09-01T10:01:33;NA
2025-09-01T10:01:34;4,890619173961094
2025-09-01T10:01:35;5,072738820511187
2025-09-01T10:01:36;4,953547996853917
2025-09-01T10:01:37;4.851
01/09/2025 10:01:38;4.999
2025-09-01T10:01:39;5.000
2025-09-01T10:01:40;4,983326406534154
2025-09-01T10:01:41;5,041284181875265
2025-09-01T10:01:42;5.094
2025-09-01T10:01:43;4.966
2025-09-01T10:01:44;4,908000551504323
2025-09-01T10:01:45;NA
2025-09-01T10:01:46;4.964
2025-09-01T10:01:47;  4,932655895586027  
2025-09-01T10:01:48;5,078310865263314
2025-09-01T10:01:49;  4.989  
2025-09-01T10:01:50;4.955
2025-09-01T10:01:51;4,971606778034033
2025-09-01T10:01:52;4,953900182359761
2025-09-01T10:01:53;4,959442877711978
2025-09-01T10:01:54;4.947
2025-09-01T10:01:55;5,036856313776009
2025-09-01T10:01:56;4,91815549886464
01/09/2025 10:01:57;4.993
2025-09-01T10:01:58;4,933967957963075
2025-09-01T10:01:59;5,067559165691975
2025-09-01T10:02:00;4,92092642326996
2025-09-01T10:02:01;4,98936848962021
2025-09-01T10:02:02;5.039
2025-09-01T10:02:03;5.047
2025-09-01T10:02:04;4.973
2025-09-01T10:02:05;5.033
2025-09-01T10:02:06;4,869559698293787
2025-09-01T10:02:07;5,579824278954804
2025-09-01T10:02:08;5,0281630049603985
2025-09-01T10:02:09;4.970
2025-09-01T10:02:10;5.009
2025-09-01T10:02:11;4.978
2025-09-01T10:02:12;5,031878287135633
2025-09-01T10:02:13;4.982
2025-09-01T10:02:14;  4.945  
2025-09-01T10:02:15;4,907366506338861
01/09/2025 10:02:16;5.490
2025-09-01T10:02:17;  5,145437025407494  
2025-09-01T10:02:18;5,000628830088142
01/09/2025 10:02:19;5,034050555697255
2025-09-01T10:02:20;5,033311327854811
2025-09-01T10:02:21;4,9777659197014605
2025-09-01T10:02:22;  5.146  
2025-09-01T10:02:23;4,862667523962778
2025-09-01T10:02:24;4.956
2025-09-01T10:02:25;  5.056  
2025-09-01T10:02:26;5.102
2025-09-01T10:02:27;5.012
2025-09-01T10:02:28;4.902
2025-09-01T10:02:29;5.032
2025-09-01T10:02:30;4,990935779412048
2025-09-01T10:02:31;4,879605002629479
2025-09-01T10:02:32;4,979278500657007
2025-09-01T10:02:33;5,413267407408445
2025-09-01T10:02:34;4.983
2025-09-01T10:02:35;4.995
2025-09-01T10:02:36;NA
2025-09-01T10:02:37;5,088315319942864
2025-09-01T10:02:38;5,068240929052709
2025-09-01T10:02:39;4,9336923506983945
2025-09-01T10:02:40;5.029
01/09/2025 10:02:41;  4,9881275368165765  
2025-09-01T10:02:42;5,002839413827867
2025-09-01T10:02:43;4.970
01/09/2025 10:02:44;4.970
2025-09-01T10:02:45;  5,052493359336295  
2025-09-01T10:02:46;5.102
2025-09-01T10:02:47;5,043042033689104
2025-09-01T10:02:48;4.961
2025-09-01T10:02:49;4,955681609254702
2025-09-01T10:02:50;5,101736557907091
2025-09-01T10:02:51;5.055
2025-09-01T10:02:52;5.128
2025-09-01T10:02:53;5,059992146686278
2025-09-01T10:02:54;NA
2025-09-01T10:02:55;5,017897583581877
2025-09-01T10:02:56;  4,999059673200552  
2025-09-01T10:02:57;5,090784684676601
2025-09-01T10:02:58;4,929907185140349
2025-09-01T10:02:59;NA
2025-09-01T10:03:00;5.002
2025-09-01T10:03:01;5.030
2025-09-01T10:03:02;5.145
2025-09-01T10:03:03;5.055
2025-09-01T10:03:04;NA
2025-09-01T10:03:05;5.057
2025-09-01T10:03:06;  5.025  
2025-09-01T10:03:07;5.012
2025-09-01T10:03:08;5,040968879564527
2025-09-01T10:03:09;5.087
2025-09-01T10:03:10;5,015070835770204
2025-09-01T10:03:11;5,0505453188769
2025-09-01T10:03:12;NA
2025-09-01T10:03:13;4,959726245590493
2025-09-01T10:03:14;5.085
2025-09-01T10:03:15;4.964
2025-09-01T10:03:16;5.020
2025-09-01T10:03:17;5,07360194717968
2025-09-01T10:03:18;5,136056695889727
2025-09-01T10:03:19;5,0215119931115915
2025-09-01T10:03:20;5.046
2025-09-01T10:03:21;5,161481507660676
2025-09-01T10:03:22;5,0161651324328345
2025-09-01T10:03:23;5,0906581826157975
2025-09-01T10:03:24;  5,094102470500048  
2025-09-01T10:03:25;4,93652784036209
2025-09-01T10:03:26;4,974477268204546
2025-09-01T10:03:27;  5.070  
2025-09-01T10:03:28;  5,117775101594453  
2025-09-01T10:03:29;4,9681950822109915
2025-09-01T10:03:30;NA
2025-09-01T10:03:31;5,086000304572987
2025-09-01T10:03:32;5,045926100672015
2025-09-01T10:03:33;5.060
2025-09-01T10:03:34;5,488168646307183
2025-09-01T10:03:35;5.043
2025-09-01T10:03:36;4,919074129620385
2025-09-01T10:03:37;5,023350507850307
2025-09-01T10:03:38;5,03078008986938
2025-09-01T10:03:39;4,999136091981905
2025-09-01T10:03:40;  5,137735965964805  
2025-09-01T10:03:41;5.002
2025-09-01T10:03:42;4.996
2025-09-01T10:03:43;  5.066  
2025-09-01T10:03:44;  5,09745741938166  
2025-09-01T10:03:45;5.073
2025-09-01T10:03:46;5,032641927864107
2025-09-01T10:03:47;5.113
2025-09-01T10:03:48;5.083
2025-09-01T10:03:49;5.078
2025-09-01T10:03:50;5.075
2025-09-01T10:03:51;4.993
2025-09-01T10:03:52;5,635924347756657
2025-09-01T10:03:53;5,097144969146182
2025-09-01T10:03:54;5,1389740710845375
2025-09-01T10:03:55;5,073116777895198
01/09/2025 10:03:56;  5,122568583161907  
2025-09-01T10:03:57;5,082331031968347
2025-09-01T10:03:58;4.946
2025-09-01T10:03:59;5.078
2025-09-01T10:04:00;5.010
2025-09-01T10:04:01;5,084205084246703
2025-09-01T10:04:02;5.032
2025-09-01T10:04:03;5,092510525399743
2025-09-01T10:04:04;5.074
2025-09-01T10:04:05;4.987
2025-09-01T10:04:06;4.949
2025-09-01T10:04:07;5,096650594475878
2025-09-01T10:04:08;5.065
2025-09-01T10:04:09;5,134377338669171
